utimesec    33.997831
stimesec    0.376942
ru_maxrss   175996
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   44480
ru_majflt   48
ru_nswap    0
ru_inblock  20764
ru_oublock  10693
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    362
ru_nivcsw   152902
