utimesec    3038.200123
stimesec    11.582239
ru_maxrss   233048
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   59637
ru_majflt   53
ru_nswap    0
ru_inblock  44631
ru_oublock  9838
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    490
ru_nivcsw   6809039
