utimesec    9143.182025
stimesec    39.981921
ru_maxrss   1332372
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4815710
ru_majflt   54
ru_nswap    0
ru_inblock  156332
ru_oublock  63144
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1066
ru_nivcsw   13075246
