0.00000000000000 0.00000000000000 0.00000000000000
-0.60387438535690 -0.33926936984062 -0.72127121686935
-0.60506951808929 -0.39392390847206 0.69189208745956
0.51886379718781 -0.85423511266708 -0.03259906172752
-0.27460026741028 -0.63305056095123 -0.72376918792725
0.11532958596945 -0.72249221801758 -0.68169218301773
0.53160059452057 -0.44254502654076 -0.72218739986420
0.57424134016037 -0.39430907368660 -0.71747279167175
-0.78166270256042 -0.34707280993462 -0.51821231842041
0.56658172607422 -0.66360855102539 0.48847600817680
-0.73383319377899 -0.10726364701986 0.67080783843994
-0.85434383153915 -0.51966214179993 0.00691893557087
-0.44251680374146 -0.64436328411102 0.62367832660675
0.11312071233988 -0.77475196123123 0.62206345796585
0.51777136325836 -0.85525947809219 0.02107040397823
0.63200199604034 -0.39187866449356 0.66858392953873
